storage/path,storage/name,storage/read_only,printer/state,printer/temp_bed,printer/target_bed,printer/temp_nozzle,printer/target_nozzle,printer/axis_z,printer/axis_x,printer/axis_y,printer/flow,printer/speed,printer/fan_hotend,printer/fan_print,timestamp,job/id,job/progress,job/time_remaining,job/time_printing,filename,shape,transfer/id,transfer/time_transferring,transfer/progress,transfer/transferred,surface_quality
/usb/,usb,FALSE,PRINTING,59.9,60,219.5,220,0.4,,,100,100,4702,3973,3/4/2025 15:30,87,3,4140,406,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,219.5,220,0.4,,,100,100,4789,4008,3/4/2025 15:30,87,3,4140,411,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.7,220,0.4,,,100,100,4833,3951,3/4/2025 15:30,87,4,4140,416,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.4,220,0.4,,,100,100,5037,4035,3/4/2025 15:30,87,4,4140,421,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220.2,220,0.6,,,100,100,5037,5598,3/4/2025 15:30,87,4,4140,426,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,219.2,220,0.6,,,100,100,4932,5862,3/4/2025 15:30,87,4,4140,432,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,219.5,220,0.6,,,100,100,4962,5921,3/4/2025 15:30,87,4,4140,436,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,219.6,220,0.6,,,100,100,5237,5907,3/4/2025 15:31,87,4,4140,442,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,219.5,220,0.6,,,100,100,5361,5885,3/4/2025 15:31,87,4,4140,446,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,219.5,220,0.6,,,100,100,5488,5885,3/4/2025 15:31,87,4,4140,452,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.6,220,0.6,,,100,100,5585,5938,3/4/2025 15:31,87,4,4140,457,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.8,220,0.6,,,100,100,5630,5970,3/4/2025 15:31,87,5,4080,462,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,219.7,220,0.6,,,100,100,5684,5884,3/4/2025 15:31,87,5,4080,467,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.7,220,0.6,,,100,100,5755,5883,3/4/2025 15:31,87,5,4080,472,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.7,220,0.6,,,100,100,5928,5905,3/4/2025 15:31,87,5,4080,477,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.5,220,0.6,,,100,100,5981,5944,3/4/2025 15:31,87,5,4080,482,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.9,220,0.6,,,100,100,6150,5912,3/4/2025 15:31,87,5,4080,487,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.2,220,0.6,,,100,100,6150,5933,3/4/2025 15:31,87,5,4080,492,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.2,220,0.8,,,100,100,6251,5905,3/4/2025 15:31,87,5,4080,497,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220.6,220,0.8,,,100,100,6443,5909,3/4/2025 15:32,87,6,4080,502,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220.2,220,0.8,,,100,100,6480,5918,3/4/2025 15:32,87,6,4080,507,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.5,220,0.8,,,100,100,6570,5912,3/4/2025 15:32,87,6,4080,512,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220.1,220,0.8,,,100,100,6758,5893,3/4/2025 15:32,87,6,4080,517,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220.1,220,0.8,,,100,100,6733,5911,3/4/2025 15:32,87,6,4020,522,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.9,220,0.8,,,100,100,6730,5910,3/4/2025 15:32,87,6,4020,527,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.9,220,0.8,,,100,100,6855,5924,3/4/2025 15:32,87,6,4020,532,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220,220,0.8,,,100,100,6987,5922,3/4/2025 15:32,87,6,4020,537,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.7,220,0.8,,,100,100,7102,5924,3/4/2025 15:32,87,6,4020,542,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.9,220,0.8,,,100,100,7159,5910,3/4/2025 15:32,87,7,4020,547,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.7,220,0.8,,,100,100,7219,5894,3/4/2025 15:32,87,7,4020,552,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.5,220,0.8,,,100,100,7282,5883,3/4/2025 15:32,87,7,4020,557,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.8,220,0.9,,,100,100,7362,5889,3/4/2025 15:33,87,7,4020,562,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220,220,1,,,100,100,7460,5905,3/4/2025 15:33,87,7,4020,567,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.3,220,1.6,,,100,100,7588,5901,3/4/2025 15:33,87,7,4020,572,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.3,220,1,,,100,100,7654,5955,3/4/2025 15:33,87,7,4020,577,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220.2,220,1,,,100,100,7763,5912,3/4/2025 15:33,87,7,3960,582,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.2,220,1,,,100,100,7766,5934,3/4/2025 15:33,87,7,3960,587,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220,220,1,,,100,100,7774,5903,3/4/2025 15:33,87,8,3960,592,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.9,220,1,,,100,100,7750,5932,3/4/2025 15:33,87,8,3960,597,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220,220,1,,,100,100,7792,5886,3/4/2025 15:33,87,8,3960,602,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,219.9,220,1,,,100,100,7765,5900,3/4/2025 15:33,87,8,3960,607,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.8,220,1,,,100,100,7741,5903,3/4/2025 15:33,87,8,3960,612,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.8,220,1,,,100,100,7776,5931,3/4/2025 15:33,87,8,3960,617,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220,220,1,,,100,100,7778,5925,3/4/2025 15:34,87,8,3960,622,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.8,220,1,,,100,100,7756,5920,3/4/2025 15:34,87,8,3960,627,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.4,220,1,,,100,100,7743,5910,3/4/2025 15:34,87,9,3960,632,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.3,220,1,,,100,100,7728,5888,3/4/2025 15:34,87,9,3960,637,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220.3,220,1,,,100,100,7789,5900,3/4/2025 15:34,87,9,3900,642,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.7,60,220.3,220,1,,,100,100,7734,5904,3/4/2025 15:34,87,9,3900,647,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220.1,220,1,,,100,100,7734,5878,3/4/2025 15:34,87,9,3900,652,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.1,220,1.2,,,100,100,7779,5894,3/4/2025 15:34,87,9,3900,657,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.3,220,1.2,,,100,100,7758,5897,3/4/2025 15:34,87,9,3900,662,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220,220,1.2,,,100,100,7766,5886,3/4/2025 15:34,87,9,3900,667,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,219.9,220,1.2,,,100,100,7741,5914,3/4/2025 15:34,87,9,3900,672,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,219.9,220,1.4,,,100,100,7791,5865,3/4/2025 15:34,87,10,3900,677,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.7,220,1.2,,,100,100,7791,5895,3/4/2025 15:35,87,10,3900,682,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.7,220,1.8,,,100,100,7757,5920,3/4/2025 15:35,87,10,3900,687,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220,220,1.4,,,100,100,7791,5875,3/4/2025 15:35,87,10,3900,692,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.2,220,1.4,,,100,100,7797,5885,3/4/2025 15:35,87,10,3900,697,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220,220,1.5,,,100,100,7788,5919,3/4/2025 15:35,87,10,3840,702,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220,220,1.4,,,100,100,7799,5924,3/4/2025 15:35,87,10,3840,707,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.9,220,1.4,,,100,100,7777,5945,3/4/2025 15:35,87,10,3840,712,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.8,220,2,,,100,100,7764,5867,3/4/2025 15:35,87,10,3840,717,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.2,220,1.6,,,100,100,7794,5898,3/4/2025 15:35,87,11,3840,722,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.3,220,1.6,,,100,100,7794,5892,3/4/2025 15:35,87,11,3840,727,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220,220,1.6,,,100,100,7799,5942,3/4/2025 15:35,87,11,3840,732,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220.1,220,2.1,,,100,100,7799,5903,3/4/2025 15:35,87,11,3840,737,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.9,220,1.6,,,100,100,7709,5888,3/4/2025 15:36,87,11,3840,742,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.9,220,1.8,,,100,100,7776,5894,3/4/2025 15:36,87,11,3840,748,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.3,220,1.8,,,100,100,7753,5892,3/4/2025 15:36,87,11,3840,753,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.2,220,1.8,,,100,100,7796,5922,3/4/2025 15:36,87,11,3780,758,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220,220,1.8,,,100,100,7737,5919,3/4/2025 15:36,87,12,3780,763,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220,220,1.8,,,100,100,7733,5882,3/4/2025 15:36,87,12,3780,768,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.8,220,1.8,,,100,100,7773,5908,3/4/2025 15:36,87,12,3780,773,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.9,220,2,,,100,100,7787,5894,3/4/2025 15:36,87,12,3780,778,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.4,220,2,,,100,100,7740,5858,3/4/2025 15:36,87,12,3780,783,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.1,220,2,,,100,100,7796,5877,3/4/2025 15:36,87,12,3780,788,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220,220,2,,,100,100,7763,5907,3/4/2025 15:36,87,12,3780,793,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.8,220,2,,,100,100,7707,5907,3/4/2025 15:36,87,12,3780,798,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.8,220,2,,,100,100,7798,5847,3/4/2025 15:37,87,12,3780,803,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220,220,2.2,,,100,100,7797,5899,3/4/2025 15:37,87,13,3780,808,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.4,220,2.2,,,100,100,7797,5869,3/4/2025 15:37,87,13,3780,813,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220.1,220,2.2,,,100,100,7799,5929,3/4/2025 15:37,87,13,3720,818,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220,220,2.2,,,100,100,7710,5874,3/4/2025 15:37,87,13,3720,823,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.8,220,2.2,,,100,100,7763,5899,3/4/2025 15:37,87,13,3720,828,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.8,220,2.8,,,100,100,7799,5900,3/4/2025 15:37,87,13,3720,833,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.2,220,2.4,,,100,100,7788,5878,3/4/2025 15:37,87,13,3720,838,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.4,220,2.4,,,100,100,7787,5905,3/4/2025 15:37,87,13,3720,843,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220.1,220,2.4,,,100,100,7799,5909,3/4/2025 15:37,87,14,3720,848,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220,220,2.4,,,100,100,7788,5881,3/4/2025 15:37,87,14,3720,853,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.8,220,2.4,,,100,100,7785,5936,3/4/2025 15:37,87,14,3720,858,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.9,220,2.6,,,100,100,7776,5911,3/4/2025 15:38,87,14,3720,863,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.3,220,2.6,,,100,100,7778,5931,3/4/2025 15:38,87,14,3720,868,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.2,220,2.6,,,100,100,7675,5916,3/4/2025 15:38,87,14,3720,873,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220,220,2.6,,,100,100,7792,5952,3/4/2025 15:38,87,14,3660,878,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220,220,2.6,,,100,100,7737,5872,3/4/2025 15:38,87,14,3660,883,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.8,220,2.6,,,100,100,7796,5910,3/4/2025 15:38,87,14,3660,888,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.9,220,2.8,,,100,100,7774,5899,3/4/2025 15:38,87,15,3660,893,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.5,220,2.8,,,100,100,7793,5878,3/4/2025 15:38,87,15,3660,898,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.1,220,2.8,,,100,100,7799,5898,3/4/2025 15:38,87,15,3660,903,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220,220,2.8,,,100,100,7721,5895,3/4/2025 15:38,87,15,3660,908,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.9,220,2.8,,,100,100,7783,5935,3/4/2025 15:38,87,15,3660,913,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.8,220,2.8,,,100,100,7777,5883,3/4/2025 15:38,87,15,3660,918,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220,220,3,,,100,100,7795,5887,3/4/2025 15:39,87,15,3660,923,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.4,220,3,,,100,100,7790,5953,3/4/2025 15:39,87,15,3660,928,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.1,220,3,,,100,100,7799,5937,3/4/2025 15:39,87,15,3660,933,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220,220,3,,,100,100,7797,5914,3/4/2025 15:39,87,16,3600,938,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.8,220,3,,,100,100,7799,5857,3/4/2025 15:39,87,16,3600,943,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.9,220,3,,,100,100,7726,5929,3/4/2025 15:39,87,16,3600,948,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.3,220,3.2,,,100,100,7770,5896,3/4/2025 15:39,87,16,3600,953,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.3,220,3.2,,,100,100,7788,5911,3/4/2025 15:39,87,16,3600,958,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220,220,3.2,,,100,100,7796,5893,3/4/2025 15:39,87,16,3600,963,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220,220,3.2,,,100,100,7770,5903,3/4/2025 15:39,87,16,3600,968,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.8,220,3.2,,,100,100,7775,5883,3/4/2025 15:39,87,16,3600,973,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.8,220,3.4,,,100,100,7778,5829,3/4/2025 15:39,87,17,3600,978,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.4,220,3.4,,,100,100,7803,5879,3/4/2025 15:40,87,17,3600,983,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.3,220,3.4,,,100,100,7803,5898,3/4/2025 15:40,87,17,3600,988,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220,220,3.4,,,100,100,7802,5928,3/4/2025 15:40,87,17,3600,993,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.8,60,220,220,3.4,,,100,100,7800,5925,3/4/2025 15:40,87,17,3540,998,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.8,220,3.4,,,100,100,7794,5868,3/4/2025 15:40,87,17,3540,1003,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220,220,3.6,,,100,100,7788,5874,3/4/2025 15:40,87,17,3540,1008,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.2,60,220.4,220,3.6,,,100,100,7794,5916,3/4/2025 15:40,87,17,3540,1013,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220,220,3.6,,,100,100,7709,5920,3/4/2025 15:40,87,17,3540,1018,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220,220,3.6,,,100,100,7742,5860,3/4/2025 15:40,87,18,3540,1023,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,219.9,220,3.6,,,100,100,7726,5916,3/4/2025 15:40,87,18,3540,1028,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.8,220,3.6,,,100,100,7772,5862,3/4/2025 15:40,87,18,3540,1034,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.4,220,4.4,,,100,100,7792,5885,3/4/2025 15:41,87,18,3540,1039,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.3,220,3.8,,,100,100,7799,5883,3/4/2025 15:41,87,18,3540,1044,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.9,220,3.8,,,100,100,7799,5923,3/4/2025 15:41,87,18,3540,1049,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.1,220,3.8,,,100,100,7780,5908,3/4/2025 15:41,87,18,3540,1054,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.8,220,3.8,,,100,100,7798,5907,3/4/2025 15:41,87,18,3480,1059,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,219.8,220,3.8,,,100,100,7792,5915,3/4/2025 15:41,87,18,3480,1064,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,219.7,220,4,,,100,100,7777,5855,3/4/2025 15:41,87,19,3480,1069,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.2,60,219.9,220,4,,,100,100,7798,5872,3/4/2025 15:41,87,19,3480,1074,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.9,220,4,,,100,100,7802,5896,3/4/2025 15:41,87,19,3480,1079,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220.2,220,4,,,100,100,7800,5887,3/4/2025 15:41,87,19,3480,1084,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.2,220,4,,,100,100,7794,5905,3/4/2025 15:41,87,19,3480,1089,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.1,220,4,,,100,100,7788,5844,3/4/2025 15:41,87,19,3480,1094,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.4,220,4.2,,,100,100,7796,5905,3/4/2025 15:42,87,19,3480,1099,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.7,60,219.7,220,4.5,,,100,100,7799,5876,3/4/2025 15:42,87,19,3480,1104,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.8,60,220,220,4.2,,,100,100,7777,5910,3/4/2025 15:42,87,20,3480,1109,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.4,220,4.2,,,100,100,7697,5899,3/4/2025 15:42,87,20,3480,1114,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220,220,4.7,,,100,100,7795,5906,3/4/2025 15:42,87,20,3420,1119,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,220.3,220,4.4,,,100,100,7802,5928,3/4/2025 15:42,87,20,3420,1124,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,220.1,220,4.4,,,100,100,7797,5883,3/4/2025 15:42,87,20,3420,1129,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,219.7,220,4.4,,,100,100,7799,5900,3/4/2025 15:42,87,20,3420,1134,,,,,,,3
/usb/,usb,FALSE,PAUSED,59.9,60,220.2,220,24.4,,,100,100,7776,5878,3/4/2025 15:42,87,20,3420,1137,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,232.2,230,0.2,,,100,100,3112,0,3/6/2025 9:49,88,6,120,198,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,232.7,230,0.2,,,100,100,2987,0,3/6/2025 9:49,88,10,120,203,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,232.9,230,0.2,,,100,100,2999,0,3/6/2025 9:49,88,13,120,209,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,232.2,230,0.2,,,100,100,2996,0,3/6/2025 9:49,88,18,120,213,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,231.9,230,0.2,,,100,100,3286,0,3/6/2025 9:49,88,21,120,219,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,231.2,230,0.2,,,100,100,3232,0,3/6/2025 9:49,88,24,120,224,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,230.6,230,0.2,,,100,100,3489,0,3/6/2025 9:49,88,27,60,229,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,230.2,230,0.2,,,100,100,3820,0,3/6/2025 9:49,88,29,60,234,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,229.8,225,0.4,,,100,100,3810,1833,3/6/2025 9:49,88,32,60,239,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,221.7,225,0.4,,,100,100,3942,3931,3/6/2025 9:50,88,35,60,244,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,219.7,225,0.4,,,100,100,3913,4057,3/6/2025 9:50,88,39,60,249,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,221.9,225,0.4,,,100,100,3933,4036,3/6/2025 9:50,88,41,60,254,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,220.5,225,0.6,,,100,100,4076,5545,3/6/2025 9:50,88,44,60,259,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.7,60,220.4,225,0.6,,,100,100,4104,5982,3/6/2025 9:50,88,48,60,264,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.7,60,221.9,225,0.6,,,100,100,4300,6055,3/6/2025 9:50,88,51,60,269,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.6,60,222.1,225,0.6,,,100,100,4434,5992,3/6/2025 9:50,88,54,60,274,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.6,60,223.1,225,0.8,,,100,100,4501,6025,3/6/2025 9:50,88,57,60,279,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,223.9,225,0.8,,,100,100,4599,5990,3/6/2025 9:50,88,61,60,284,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,60,224.7,225,0.8,,,100,100,4756,5977,3/6/2025 9:50,88,64,0,289,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.8,60,225.4,225,0.8,,,100,100,4988,6021,3/6/2025 9:50,88,67,0,294,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.8,60,225.2,225,0.8,,,100,100,4901,6004,3/6/2025 9:50,88,70,0,299,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.8,60,225.6,225,0.8,,,100,100,4997,5987,3/6/2025 9:51,88,73,0,304,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,225.7,225,1,,,100,100,5056,6002,3/6/2025 9:51,88,76,0,309,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.2,60,225.5,225,1.2,,,100,100,5102,6004,3/6/2025 9:51,88,79,0,314,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,225.4,225,1.2,,,100,100,5094,5983,3/6/2025 9:51,88,82,0,319,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,225.1,225,1.4,,,100,100,5184,5965,3/6/2025 9:51,88,85,0,324,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,225.1,225,1.4,,,100,100,5272,5975,3/6/2025 9:51,88,89,0,329,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,225.1,225,1.6,,,100,100,5386,5989,3/6/2025 9:51,88,92,0,334,,,,,,,3
/usb/,usb,FALSE,PRINTING,60,60,225,225,1.6,,,100,100,5581,6010,3/6/2025 9:51,88,95,0,339,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.9,0,223.8,0,24.6,,,100,100,5622,1512,3/6/2025 9:51,88,97,0,340,,,,,,,3
/usb/,usb,FALSE,PRINTING,59.6,0,219.5,0,44.6,,,100,100,5546,94,3/6/2025 9:51,88,100,0,340,,,,,,,3
/usb/,usb,FALSE,PRINTING,60.1,60,169.5,170,5,,,100,100,3739,897,3/6/2025 9:57,89,0,120,127,,,,,,,4
/usb/,usb,FALSE,PRINTING,60,60,169.8,170,-5,,,100,100,3855,56,3/6/2025 9:57,89,0,120,132,,,,,,,4
/usb/,usb,FALSE,PRINTING,60,60,169.9,170,-0.4,,,100,100,3708,0,3/6/2025 9:57,89,0,120,137,,,,,,,4
/usb/,usb,FALSE,PRINTING,60,60,169.8,170,-0.3,,,100,100,3975,0,3/6/2025 9:57,89,0,120,142,,,,,,,4
/usb/,usb,FALSE,PRINTING,60,60,170,170,-5,,,100,100,4036,0,3/6/2025 9:57,89,0,120,147,,,,,,,4
/usb/,usb,FALSE,PRINTING,60,60,169.9,170,-0.3,,,100,100,4229,0,3/6/2025 9:58,89,0,120,152,,,,,,,4
/usb/,usb,FALSE,PRINTING,60,60,170,170,-5,,,100,100,4314,0,3/6/2025 9:58,89,0,120,157,,,,,,,4
/usb/,usb,FALSE,PRINTING,60.1,60,170.1,170,-5,,,100,100,4217,0,3/6/2025 9:58,89,0,120,162,,,,,,,4
/usb/,usb,FALSE,PRINTING,60,60,171.9,230,15,,,100,100,4254,0,3/6/2025 9:58,89,1,120,167,,,,,,,4
/usb/,usb,FALSE,PRINTING,60,60,183.6,230,15,,,100,100,4271,0,3/6/2025 9:58,89,1,120,172,,,,,,,4
